Namespace(all_use=True, backbone='resnet18', batch_interval=10, batch_size=36, checkpoint='checkpoint', checkpoint_dir='exp_record/MCD_REPRODUCTION\\office_31\\checkpoint', cuda=True, ensemble_alpha=0.8, eval_only=False, grl_coefficient_upper=1.0, image_size=256, lr=0.001, max_epoch=160, mixup_beta=0.5, no_cuda=False, num_classes=31, num_k=4, one_step=False, optimizer='sgd', rampup_length=60, resume_epoch=0, save_epoch_interval=20, save_model=True, seed=1, source='W', source_loader='normal', supplementary_info='solver_fixed.py, --backbone=resnet18, use_bottleneck=True', target='A', target_loader='normal', use_abs_diff=False, weight_consistency=1.0, weight_consistency_upper=1.0, weight_discrepancy_upper=1.0)
Train Epoch:0 [batch_index:0/78]	Loss1:3.283711	Loss2:3.304323	Discrepancy:0.008744	Resample Pool Num:34
Train Epoch:80 [batch_index:0/78]	Loss1:0.006059	Loss2:0.006468	Discrepancy:0.001862	Resample Pool Num:50
Train Epoch:80 [batch_index:10/78]	Loss1:0.004548	Loss2:0.004627	Discrepancy:0.001706	Resample Pool Num:49
Train Epoch:80 [batch_index:20/78]	Loss1:0.007364	Loss2:0.008129	Discrepancy:0.001687	Resample Pool Num:56
Train Epoch:80 [batch_index:30/78]	Loss1:0.008089	Loss2:0.007779	Discrepancy:0.001400	Resample Pool Num:52
Train Epoch:80 [batch_index:40/78]	Loss1:0.005765	Loss2:0.005933	Discrepancy:0.001229	Resample Pool Num:55
Train Epoch:80 [batch_index:50/78]	Loss1:0.006751	Loss2:0.007043	Discrepancy:0.001125	Resample Pool Num:58
Train Epoch:80 [batch_index:60/78]	Loss1:0.007084	Loss2:0.007046	Discrepancy:0.001703	Resample Pool Num:57
Train Epoch:80 [batch_index:70/78]	Loss1:0.007863	Loss2:0.006963	Discrepancy:0.001355	Resample Pool Num:62
Train Epoch:81 [batch_index:0/78]	Loss1:0.007539	Loss2:0.007335	Discrepancy:0.001404	Resample Pool Num:65
Train Epoch:81 [batch_index:10/78]	Loss1:0.004803	Loss2:0.004495	Discrepancy:0.002022	Resample Pool Num:62
Train Epoch:81 [batch_index:20/78]	Loss1:0.010066	Loss2:0.009326	Discrepancy:0.002276	Resample Pool Num:59
Train Epoch:81 [batch_index:30/78]	Loss1:0.006144	Loss2:0.005558	Discrepancy:0.001340	Resample Pool Num:53
Train Epoch:81 [batch_index:40/78]	Loss1:0.014398	Loss2:0.012132	Discrepancy:0.001690	Resample Pool Num:48
Train Epoch:81 [batch_index:50/78]	Loss1:0.007117	Loss2:0.006684	Discrepancy:0.001516	Resample Pool Num:53
Train Epoch:81 [batch_index:60/78]	Loss1:0.009451	Loss2:0.008875	Discrepancy:0.001778	Resample Pool Num:59
Train Epoch:81 [batch_index:70/78]	Loss1:0.007316	Loss2:0.006631	Discrepancy:0.001420	Resample Pool Num:56
Train Epoch:82 [batch_index:0/78]	Loss1:0.008180	Loss2:0.007759	Discrepancy:0.001470	Resample Pool Num:55
Train Epoch:82 [batch_index:10/78]	Loss1:0.005440	Loss2:0.005752	Discrepancy:0.001859	Resample Pool Num:49
Train Epoch:82 [batch_index:20/78]	Loss1:0.005118	Loss2:0.005523	Discrepancy:0.001624	Resample Pool Num:44
Train Epoch:82 [batch_index:30/78]	Loss1:0.008996	Loss2:0.008299	Discrepancy:0.001970	Resample Pool Num:41
Train Epoch:82 [batch_index:40/78]	Loss1:0.006095	Loss2:0.005815	Discrepancy:0.001610	Resample Pool Num:37
Train Epoch:82 [batch_index:50/78]	Loss1:0.006873	Loss2:0.006482	Discrepancy:0.001761	Resample Pool Num:31
Train Epoch:82 [batch_index:60/78]	Loss1:0.010525	Loss2:0.008869	Discrepancy:0.002186	Resample Pool Num:30
Train Epoch:82 [batch_index:70/78]	Loss1:0.006475	Loss2:0.006169	Discrepancy:0.001960	Resample Pool Num:32
Train Epoch:83 [batch_index:0/78]	Loss1:0.007443	Loss2:0.008189	Discrepancy:0.001229	Resample Pool Num:31
Train Epoch:83 [batch_index:10/78]	Loss1:0.006499	Loss2:0.006233	Discrepancy:0.002304	Resample Pool Num:34
Train Epoch:83 [batch_index:20/78]	Loss1:0.004985	Loss2:0.005494	Discrepancy:0.001071	Resample Pool Num:32
Train Epoch:83 [batch_index:30/78]	Loss1:0.007819	Loss2:0.007989	Discrepancy:0.001147	Resample Pool Num:34
Train Epoch:83 [batch_index:40/78]	Loss1:0.013472	Loss2:0.011463	Discrepancy:0.002212	Resample Pool Num:36
Train Epoch:83 [batch_index:50/78]	Loss1:0.008665	Loss2:0.009486	Discrepancy:0.002157	Resample Pool Num:40
Train Epoch:83 [batch_index:60/78]	Loss1:0.008339	Loss2:0.008856	Discrepancy:0.001740	Resample Pool Num:46
Train Epoch:83 [batch_index:70/78]	Loss1:0.005990	Loss2:0.005224	Discrepancy:0.002132	Resample Pool Num:51
Train Epoch:84 [batch_index:0/78]	Loss1:0.006865	Loss2:0.006698	Discrepancy:0.002402	Resample Pool Num:55
Train Epoch:84 [batch_index:10/78]	Loss1:0.006441	Loss2:0.007026	Discrepancy:0.001803	Resample Pool Num:58
Train Epoch:84 [batch_index:20/78]	Loss1:0.004876	Loss2:0.005001	Discrepancy:0.001988	Resample Pool Num:56
Train Epoch:84 [batch_index:30/78]	Loss1:0.009714	Loss2:0.009529	Discrepancy:0.001552	Resample Pool Num:53
Train Epoch:84 [batch_index:40/78]	Loss1:0.006501	Loss2:0.006929	Discrepancy:0.002128	Resample Pool Num:50
Train Epoch:84 [batch_index:50/78]	Loss1:0.007882	Loss2:0.008181	Discrepancy:0.002327	Resample Pool Num:51
Train Epoch:84 [batch_index:60/78]	Loss1:0.009320	Loss2:0.009579	Discrepancy:0.001755	Resample Pool Num:55
Train Epoch:84 [batch_index:70/78]	Loss1:0.009961	Loss2:0.009636	Discrepancy:0.001869	Resample Pool Num:57
Train Epoch:85 [batch_index:0/78]	Loss1:0.006170	Loss2:0.006020	Discrepancy:0.001036	Resample Pool Num:52
Train Epoch:85 [batch_index:10/78]	Loss1:0.005610	Loss2:0.005692	Discrepancy:0.001393	Resample Pool Num:48
Train Epoch:85 [batch_index:20/78]	Loss1:0.004822	Loss2:0.005021	Discrepancy:0.002222	Resample Pool Num:49
Train Epoch:85 [batch_index:30/78]	Loss1:0.007042	Loss2:0.006847	Discrepancy:0.001211	Resample Pool Num:50
Train Epoch:85 [batch_index:40/78]	Loss1:0.008738	Loss2:0.009512	Discrepancy:0.001446	Resample Pool Num:47
Train Epoch:85 [batch_index:50/78]	Loss1:0.005560	Loss2:0.005323	Discrepancy:0.001822	Resample Pool Num:47
Train Epoch:85 [batch_index:60/78]	Loss1:0.009666	Loss2:0.010283	Discrepancy:0.001944	Resample Pool Num:48
Train Epoch:85 [batch_index:70/78]	Loss1:0.005119	Loss2:0.005334	Discrepancy:0.001742	Resample Pool Num:47
Train Epoch:86 [batch_index:0/78]	Loss1:0.006648	Loss2:0.006408	Discrepancy:0.002248	Resample Pool Num:46
Train Epoch:86 [batch_index:10/78]	Loss1:0.006630	Loss2:0.006867	Discrepancy:0.001752	Resample Pool Num:45
Train Epoch:86 [batch_index:20/78]	Loss1:0.018834	Loss2:0.017587	Discrepancy:0.002545	Resample Pool Num:47
Train Epoch:86 [batch_index:30/78]	Loss1:0.016314	Loss2:0.015908	Discrepancy:0.002434	Resample Pool Num:41
Train Epoch:86 [batch_index:40/78]	Loss1:0.015043	Loss2:0.015697	Discrepancy:0.001753	Resample Pool Num:44
Train Epoch:86 [batch_index:50/78]	Loss1:0.011903	Loss2:0.013076	Discrepancy:0.001875	Resample Pool Num:45
Train Epoch:86 [batch_index:60/78]	Loss1:0.006242	Loss2:0.005637	Discrepancy:0.001761	Resample Pool Num:47
Train Epoch:86 [batch_index:70/78]	Loss1:0.006672	Loss2:0.006748	Discrepancy:0.002016	Resample Pool Num:42
Train Epoch:87 [batch_index:0/78]	Loss1:0.006249	Loss2:0.006127	Discrepancy:0.002395	Resample Pool Num:42
Train Epoch:87 [batch_index:10/78]	Loss1:0.004840	Loss2:0.004943	Discrepancy:0.001887	Resample Pool Num:40
Train Epoch:87 [batch_index:20/78]	Loss1:0.009851	Loss2:0.009711	Discrepancy:0.001800	Resample Pool Num:42
Train Epoch:87 [batch_index:30/78]	Loss1:0.007300	Loss2:0.007280	Discrepancy:0.001388	Resample Pool Num:40
Train Epoch:87 [batch_index:40/78]	Loss1:0.004116	Loss2:0.004192	Discrepancy:0.002129	Resample Pool Num:43
Train Epoch:87 [batch_index:50/78]	Loss1:0.006310	Loss2:0.006454	Discrepancy:0.001595	Resample Pool Num:43
Train Epoch:87 [batch_index:60/78]	Loss1:0.006789	Loss2:0.007246	Discrepancy:0.001314	Resample Pool Num:48
Train Epoch:87 [batch_index:70/78]	Loss1:0.006539	Loss2:0.006771	Discrepancy:0.002297	Resample Pool Num:49
Train Epoch:88 [batch_index:0/78]	Loss1:0.007652	Loss2:0.007665	Discrepancy:0.002448	Resample Pool Num:52
Train Epoch:88 [batch_index:10/78]	Loss1:0.005403	Loss2:0.005530	Discrepancy:0.001163	Resample Pool Num:50
Train Epoch:88 [batch_index:20/78]	Loss1:0.006123	Loss2:0.006685	Discrepancy:0.001416	Resample Pool Num:48
Train Epoch:88 [batch_index:30/78]	Loss1:0.005445	Loss2:0.004963	Discrepancy:0.001976	Resample Pool Num:43
Train Epoch:88 [batch_index:40/78]	Loss1:0.005834	Loss2:0.005856	Discrepancy:0.001679	Resample Pool Num:40
Train Epoch:88 [batch_index:50/78]	Loss1:0.008281	Loss2:0.008983	Discrepancy:0.001545	Resample Pool Num:43
Train Epoch:88 [batch_index:60/78]	Loss1:0.006121	Loss2:0.006535	Discrepancy:0.001478	Resample Pool Num:45
Train Epoch:88 [batch_index:70/78]	Loss1:0.006891	Loss2:0.006461	Discrepancy:0.002223	Resample Pool Num:47
Train Epoch:89 [batch_index:0/78]	Loss1:0.009152	Loss2:0.009218	Discrepancy:0.001221	Resample Pool Num:48
Train Epoch:89 [batch_index:10/78]	Loss1:0.006811	Loss2:0.007061	Discrepancy:0.001690	Resample Pool Num:52
Train Epoch:89 [batch_index:20/78]	Loss1:0.006603	Loss2:0.006813	Discrepancy:0.002202	Resample Pool Num:53
Train Epoch:89 [batch_index:30/78]	Loss1:0.007367	Loss2:0.007193	Discrepancy:0.002114	Resample Pool Num:49
Train Epoch:89 [batch_index:40/78]	Loss1:0.005065	Loss2:0.004813	Discrepancy:0.001541	Resample Pool Num:48
Train Epoch:89 [batch_index:50/78]	Loss1:0.007110	Loss2:0.007086	Discrepancy:0.001115	Resample Pool Num:48
Train Epoch:89 [batch_index:60/78]	Loss1:0.008487	Loss2:0.008514	Discrepancy:0.001625	Resample Pool Num:42
Train Epoch:89 [batch_index:70/78]	Loss1:0.009477	Loss2:0.008835	Discrepancy:0.001708	Resample Pool Num:44
Train Epoch:90 [batch_index:0/78]	Loss1:0.010137	Loss2:0.010471	Discrepancy:0.002376	Resample Pool Num:51
Train Epoch:90 [batch_index:10/78]	Loss1:0.007224	Loss2:0.006968	Discrepancy:0.001621	Resample Pool Num:48
Train Epoch:90 [batch_index:20/78]	Loss1:0.009800	Loss2:0.010381	Discrepancy:0.001667	Resample Pool Num:47
Train Epoch:90 [batch_index:30/78]	Loss1:0.006220	Loss2:0.006748	Discrepancy:0.002298	Resample Pool Num:46
Train Epoch:90 [batch_index:40/78]	Loss1:0.007938	Loss2:0.008154	Discrepancy:0.001475	Resample Pool Num:42
Train Epoch:90 [batch_index:50/78]	Loss1:0.006909	Loss2:0.006172	Discrepancy:0.001730	Resample Pool Num:43
Train Epoch:90 [batch_index:60/78]	Loss1:0.005270	Loss2:0.005316	Discrepancy:0.001573	Resample Pool Num:38
Train Epoch:90 [batch_index:70/78]	Loss1:0.007088	Loss2:0.006596	Discrepancy:0.001314	Resample Pool Num:34
Train Epoch:91 [batch_index:0/78]	Loss1:0.008500	Loss2:0.008588	Discrepancy:0.001572	Resample Pool Num:33
Train Epoch:91 [batch_index:10/78]	Loss1:0.008424	Loss2:0.007879	Discrepancy:0.002144	Resample Pool Num:34
Train Epoch:91 [batch_index:20/78]	Loss1:0.007164	Loss2:0.006847	Discrepancy:0.002388	Resample Pool Num:40
Train Epoch:91 [batch_index:30/78]	Loss1:0.007784	Loss2:0.007667	Discrepancy:0.002109	Resample Pool Num:43
Train Epoch:91 [batch_index:40/78]	Loss1:0.006053	Loss2:0.005306	Discrepancy:0.001275	Resample Pool Num:40
Train Epoch:91 [batch_index:50/78]	Loss1:0.005538	Loss2:0.006030	Discrepancy:0.001656	Resample Pool Num:41
Train Epoch:91 [batch_index:60/78]	Loss1:0.009227	Loss2:0.008792	Discrepancy:0.001474	Resample Pool Num:48
Train Epoch:91 [batch_index:70/78]	Loss1:0.006045	Loss2:0.006217	Discrepancy:0.001446	Resample Pool Num:47
Train Epoch:92 [batch_index:0/78]	Loss1:0.005789	Loss2:0.005738	Discrepancy:0.001781	Resample Pool Num:48
Train Epoch:92 [batch_index:10/78]	Loss1:0.011943	Loss2:0.012218	Discrepancy:0.001456	Resample Pool Num:50
Train Epoch:92 [batch_index:20/78]	Loss1:0.009302	Loss2:0.008916	Discrepancy:0.001671	Resample Pool Num:51
Train Epoch:92 [batch_index:30/78]	Loss1:0.008306	Loss2:0.008202	Discrepancy:0.001636	Resample Pool Num:47
Train Epoch:92 [batch_index:40/78]	Loss1:0.004532	Loss2:0.005133	Discrepancy:0.001727	Resample Pool Num:46
Train Epoch:92 [batch_index:50/78]	Loss1:0.006965	Loss2:0.006551	Discrepancy:0.001210	Resample Pool Num:42
Train Epoch:92 [batch_index:60/78]	Loss1:0.012090	Loss2:0.011445	Discrepancy:0.001993	Resample Pool Num:40
Train Epoch:92 [batch_index:70/78]	Loss1:0.006283	Loss2:0.006738	Discrepancy:0.001453	Resample Pool Num:35
Train Epoch:93 [batch_index:0/78]	Loss1:0.006290	Loss2:0.006114	Discrepancy:0.001928	Resample Pool Num:32
Train Epoch:93 [batch_index:10/78]	Loss1:0.007885	Loss2:0.006891	Discrepancy:0.001218	Resample Pool Num:35
Train Epoch:93 [batch_index:20/78]	Loss1:0.006231	Loss2:0.006447	Discrepancy:0.002341	Resample Pool Num:35
Train Epoch:93 [batch_index:30/78]	Loss1:0.005070	Loss2:0.005029	Discrepancy:0.001401	Resample Pool Num:41
Train Epoch:93 [batch_index:40/78]	Loss1:0.009347	Loss2:0.009465	Discrepancy:0.001671	Resample Pool Num:41
Train Epoch:93 [batch_index:50/78]	Loss1:0.005518	Loss2:0.005297	Discrepancy:0.001602	Resample Pool Num:41
Train Epoch:93 [batch_index:60/78]	Loss1:0.005542	Loss2:0.005345	Discrepancy:0.001903	Resample Pool Num:41
Train Epoch:93 [batch_index:70/78]	Loss1:0.007787	Loss2:0.007524	Discrepancy:0.001394	Resample Pool Num:43
Train Epoch:94 [batch_index:0/78]	Loss1:0.008007	Loss2:0.008040	Discrepancy:0.001763	Resample Pool Num:44
Train Epoch:94 [batch_index:10/78]	Loss1:0.008273	Loss2:0.008514	Discrepancy:0.002108	Resample Pool Num:41
Train Epoch:94 [batch_index:20/78]	Loss1:0.005738	Loss2:0.005806	Discrepancy:0.001627	Resample Pool Num:40
Train Epoch:94 [batch_index:30/78]	Loss1:0.007457	Loss2:0.007190	Discrepancy:0.001880	Resample Pool Num:40
Train Epoch:94 [batch_index:40/78]	Loss1:0.007947	Loss2:0.007802	Discrepancy:0.002251	Resample Pool Num:38
Train Epoch:94 [batch_index:50/78]	Loss1:0.005498	Loss2:0.005558	Discrepancy:0.002116	Resample Pool Num:43
Train Epoch:94 [batch_index:60/78]	Loss1:0.009258	Loss2:0.009017	Discrepancy:0.000824	Resample Pool Num:43
Train Epoch:94 [batch_index:70/78]	Loss1:0.006663	Loss2:0.006528	Discrepancy:0.002250	Resample Pool Num:44
Train Epoch:95 [batch_index:0/78]	Loss1:0.008260	Loss2:0.008331	Discrepancy:0.001490	Resample Pool Num:41
Train Epoch:95 [batch_index:10/78]	Loss1:0.006731	Loss2:0.006546	Discrepancy:0.001693	Resample Pool Num:43
Train Epoch:95 [batch_index:20/78]	Loss1:0.006057	Loss2:0.006834	Discrepancy:0.001668	Resample Pool Num:47
Train Epoch:95 [batch_index:30/78]	Loss1:0.008867	Loss2:0.008261	Discrepancy:0.001433	Resample Pool Num:43
Train Epoch:95 [batch_index:40/78]	Loss1:0.006647	Loss2:0.005980	Discrepancy:0.002330	Resample Pool Num:46
Train Epoch:95 [batch_index:50/78]	Loss1:0.008287	Loss2:0.008781	Discrepancy:0.002317	Resample Pool Num:42
Train Epoch:95 [batch_index:60/78]	Loss1:0.016583	Loss2:0.016452	Discrepancy:0.001441	Resample Pool Num:37
Train Epoch:95 [batch_index:70/78]	Loss1:0.007327	Loss2:0.007547	Discrepancy:0.001325	Resample Pool Num:35
Train Epoch:96 [batch_index:0/78]	Loss1:0.005662	Loss2:0.005304	Discrepancy:0.001187	Resample Pool Num:32
Train Epoch:96 [batch_index:10/78]	Loss1:0.004528	Loss2:0.004409	Discrepancy:0.001328	Resample Pool Num:32
Train Epoch:96 [batch_index:20/78]	Loss1:0.006977	Loss2:0.007201	Discrepancy:0.001607	Resample Pool Num:35
Train Epoch:96 [batch_index:30/78]	Loss1:0.013753	Loss2:0.013894	Discrepancy:0.001919	Resample Pool Num:40
Train Epoch:96 [batch_index:40/78]	Loss1:0.010300	Loss2:0.009159	Discrepancy:0.001256	Resample Pool Num:41
Train Epoch:96 [batch_index:50/78]	Loss1:0.005488	Loss2:0.005684	Discrepancy:0.001738	Resample Pool Num:46
Train Epoch:96 [batch_index:60/78]	Loss1:0.008206	Loss2:0.009070	Discrepancy:0.002430	Resample Pool Num:48
Train Epoch:96 [batch_index:70/78]	Loss1:0.008486	Loss2:0.008318	Discrepancy:0.002460	Resample Pool Num:52
Train Epoch:97 [batch_index:0/78]	Loss1:0.008734	Loss2:0.010213	Discrepancy:0.001398	Resample Pool Num:49
Train Epoch:97 [batch_index:10/78]	Loss1:0.005910	Loss2:0.005583	Discrepancy:0.001440	Resample Pool Num:45
Train Epoch:97 [batch_index:20/78]	Loss1:0.005926	Loss2:0.006000	Discrepancy:0.001603	Resample Pool Num:41
Train Epoch:97 [batch_index:30/78]	Loss1:0.005367	Loss2:0.005930	Discrepancy:0.001188	Resample Pool Num:41
Train Epoch:97 [batch_index:40/78]	Loss1:0.006070	Loss2:0.006297	Discrepancy:0.001819	Resample Pool Num:38
Train Epoch:97 [batch_index:50/78]	Loss1:0.005674	Loss2:0.006063	Discrepancy:0.001059	Resample Pool Num:39
Train Epoch:97 [batch_index:60/78]	Loss1:0.006031	Loss2:0.005881	Discrepancy:0.001304	Resample Pool Num:36
Train Epoch:97 [batch_index:70/78]	Loss1:0.010280	Loss2:0.009467	Discrepancy:0.001895	Resample Pool Num:39
Train Epoch:98 [batch_index:0/78]	Loss1:0.007655	Loss2:0.007518	Discrepancy:0.002785	Resample Pool Num:43
Train Epoch:98 [batch_index:10/78]	Loss1:0.005962	Loss2:0.006034	Discrepancy:0.001579	Resample Pool Num:46
Train Epoch:98 [batch_index:20/78]	Loss1:0.009850	Loss2:0.010525	Discrepancy:0.003231	Resample Pool Num:51
Train Epoch:98 [batch_index:30/78]	Loss1:0.009444	Loss2:0.009427	Discrepancy:0.001758	Resample Pool Num:53
Train Epoch:98 [batch_index:40/78]	Loss1:0.012061	Loss2:0.012926	Discrepancy:0.001543	Resample Pool Num:50
Train Epoch:98 [batch_index:50/78]	Loss1:0.007143	Loss2:0.007264	Discrepancy:0.001445	Resample Pool Num:52
Train Epoch:98 [batch_index:60/78]	Loss1:0.005590	Loss2:0.005786	Discrepancy:0.001330	Resample Pool Num:47
Train Epoch:98 [batch_index:70/78]	Loss1:0.008531	Loss2:0.007983	Discrepancy:0.001633	Resample Pool Num:51
Train Epoch:99 [batch_index:0/78]	Loss1:0.008517	Loss2:0.008545	Discrepancy:0.001117	Resample Pool Num:50
Train Epoch:99 [batch_index:10/78]	Loss1:0.005187	Loss2:0.005620	Discrepancy:0.001592	Resample Pool Num:55
Train Epoch:99 [batch_index:20/78]	Loss1:0.011010	Loss2:0.012211	Discrepancy:0.001584	Resample Pool Num:51
Train Epoch:99 [batch_index:30/78]	Loss1:0.006180	Loss2:0.005942	Discrepancy:0.002218	Resample Pool Num:52
Train Epoch:99 [batch_index:40/78]	Loss1:0.008751	Loss2:0.008987	Discrepancy:0.001666	Resample Pool Num:53
Train Epoch:99 [batch_index:50/78]	Loss1:0.009059	Loss2:0.009233	Discrepancy:0.001944	Resample Pool Num:50
Train Epoch:99 [batch_index:60/78]	Loss1:0.007813	Loss2:0.007427	Discrepancy:0.001709	Resample Pool Num:52
Train Epoch:99 [batch_index:70/78]	Loss1:0.006400	Loss2:0.006849	Discrepancy:0.001088	Resample Pool Num:47
Train Epoch:100 [batch_index:0/78]	Loss1:0.004839	Loss2:0.004458	Discrepancy:0.001677	Resample Pool Num:48
Train Epoch:100 [batch_index:10/78]	Loss1:0.006106	Loss2:0.006619	Discrepancy:0.001557	Resample Pool Num:50
Train Epoch:100 [batch_index:20/78]	Loss1:0.005819	Loss2:0.005561	Discrepancy:0.001257	Resample Pool Num:47
Train Epoch:100 [batch_index:30/78]	Loss1:0.006550	Loss2:0.006823	Discrepancy:0.001810	Resample Pool Num:47
Train Epoch:100 [batch_index:40/78]	Loss1:0.006830	Loss2:0.006711	Discrepancy:0.001455	Resample Pool Num:52
Train Epoch:100 [batch_index:50/78]	Loss1:0.005498	Loss2:0.005444	Discrepancy:0.001515	Resample Pool Num:50
Train Epoch:100 [batch_index:60/78]	Loss1:0.010005	Loss2:0.011205	Discrepancy:0.001065	Resample Pool Num:47
Train Epoch:100 [batch_index:70/78]	Loss1:0.006078	Loss2:0.005536	Discrepancy:0.001805	Resample Pool Num:46
Train Epoch:101 [batch_index:0/78]	Loss1:0.006407	Loss2:0.005767	Discrepancy:0.001180	Resample Pool Num:45
Train Epoch:101 [batch_index:10/78]	Loss1:0.015003	Loss2:0.014103	Discrepancy:0.001687	Resample Pool Num:43
Train Epoch:101 [batch_index:20/78]	Loss1:0.010741	Loss2:0.009952	Discrepancy:0.002134	Resample Pool Num:45
Train Epoch:101 [batch_index:30/78]	Loss1:0.012524	Loss2:0.012101	Discrepancy:0.001623	Resample Pool Num:37
Train Epoch:101 [batch_index:40/78]	Loss1:0.006826	Loss2:0.006840	Discrepancy:0.001757	Resample Pool Num:43
Train Epoch:101 [batch_index:50/78]	Loss1:0.006306	Loss2:0.005366	Discrepancy:0.001895	Resample Pool Num:45
Train Epoch:101 [batch_index:60/78]	Loss1:0.012784	Loss2:0.013227	Discrepancy:0.001737	Resample Pool Num:43
Train Epoch:101 [batch_index:70/78]	Loss1:0.005859	Loss2:0.005858	Discrepancy:0.001335	Resample Pool Num:45
Train Epoch:102 [batch_index:0/78]	Loss1:0.007625	Loss2:0.007210	Discrepancy:0.001746	Resample Pool Num:43
Train Epoch:102 [batch_index:10/78]	Loss1:0.009713	Loss2:0.008799	Discrepancy:0.002138	Resample Pool Num:43
Train Epoch:102 [batch_index:20/78]	Loss1:0.006358	Loss2:0.006706	Discrepancy:0.002128	Resample Pool Num:39
Train Epoch:102 [batch_index:30/78]	Loss1:0.005197	Loss2:0.005351	Discrepancy:0.001235	Resample Pool Num:37
Train Epoch:102 [batch_index:40/78]	Loss1:0.006692	Loss2:0.006604	Discrepancy:0.002030	Resample Pool Num:33
Train Epoch:102 [batch_index:50/78]	Loss1:0.009634	Loss2:0.009171	Discrepancy:0.001467	Resample Pool Num:38
Train Epoch:102 [batch_index:60/78]	Loss1:0.007682	Loss2:0.007405	Discrepancy:0.001902	Resample Pool Num:45
Train Epoch:102 [batch_index:70/78]	Loss1:0.006131	Loss2:0.006383	Discrepancy:0.001147	Resample Pool Num:49
Train Epoch:103 [batch_index:0/78]	Loss1:0.011572	Loss2:0.011165	Discrepancy:0.001551	Resample Pool Num:47
Train Epoch:103 [batch_index:10/78]	Loss1:0.009642	Loss2:0.010666	Discrepancy:0.001943	Resample Pool Num:41
Train Epoch:103 [batch_index:20/78]	Loss1:0.005637	Loss2:0.005616	Discrepancy:0.001730	Resample Pool Num:43
Train Epoch:103 [batch_index:30/78]	Loss1:0.004687	Loss2:0.004969	Discrepancy:0.001473	Resample Pool Num:42
Train Epoch:103 [batch_index:40/78]	Loss1:0.007399	Loss2:0.007481	Discrepancy:0.001881	Resample Pool Num:39
Train Epoch:103 [batch_index:50/78]	Loss1:0.007091	Loss2:0.007224	Discrepancy:0.001666	Resample Pool Num:43
Train Epoch:103 [batch_index:60/78]	Loss1:0.008140	Loss2:0.007481	Discrepancy:0.001786	Resample Pool Num:39
Train Epoch:103 [batch_index:70/78]	Loss1:0.008175	Loss2:0.008364	Discrepancy:0.001000	Resample Pool Num:37
Train Epoch:104 [batch_index:0/78]	Loss1:0.006842	Loss2:0.006935	Discrepancy:0.001636	Resample Pool Num:37
Train Epoch:104 [batch_index:10/78]	Loss1:0.006167	Loss2:0.005834	Discrepancy:0.001291	Resample Pool Num:39
Train Epoch:104 [batch_index:20/78]	Loss1:0.009807	Loss2:0.010221	Discrepancy:0.001399	Resample Pool Num:40
Train Epoch:104 [batch_index:30/78]	Loss1:0.007424	Loss2:0.007491	Discrepancy:0.001514	Resample Pool Num:37
Train Epoch:104 [batch_index:40/78]	Loss1:0.007483	Loss2:0.007739	Discrepancy:0.001492	Resample Pool Num:35
Train Epoch:104 [batch_index:50/78]	Loss1:0.005462	Loss2:0.005685	Discrepancy:0.001343	Resample Pool Num:34
Train Epoch:104 [batch_index:60/78]	Loss1:0.008879	Loss2:0.008931	Discrepancy:0.001867	Resample Pool Num:30
Train Epoch:104 [batch_index:70/78]	Loss1:0.007699	Loss2:0.007686	Discrepancy:0.001953	Resample Pool Num:31
Train Epoch:105 [batch_index:0/78]	Loss1:0.004929	Loss2:0.005092	Discrepancy:0.001272	Resample Pool Num:33
Train Epoch:105 [batch_index:10/78]	Loss1:0.009297	Loss2:0.008249	Discrepancy:0.001628	Resample Pool Num:32
Train Epoch:105 [batch_index:20/78]	Loss1:0.009850	Loss2:0.010694	Discrepancy:0.001281	Resample Pool Num:30
Train Epoch:105 [batch_index:30/78]	Loss1:0.007128	Loss2:0.007013	Discrepancy:0.001053	Resample Pool Num:32
Train Epoch:105 [batch_index:40/78]	Loss1:0.010594	Loss2:0.010029	Discrepancy:0.001720	Resample Pool Num:37
Train Epoch:105 [batch_index:50/78]	Loss1:0.005771	Loss2:0.005571	Discrepancy:0.001357	Resample Pool Num:33
Train Epoch:105 [batch_index:60/78]	Loss1:0.008918	Loss2:0.009101	Discrepancy:0.001620	Resample Pool Num:36
Train Epoch:105 [batch_index:70/78]	Loss1:0.004618	Loss2:0.004504	Discrepancy:0.001471	Resample Pool Num:34
Train Epoch:106 [batch_index:0/78]	Loss1:0.004655	Loss2:0.004880	Discrepancy:0.001969	Resample Pool Num:35
Train Epoch:106 [batch_index:10/78]	Loss1:0.007272	Loss2:0.007734	Discrepancy:0.001344	Resample Pool Num:37
Train Epoch:106 [batch_index:20/78]	Loss1:0.007171	Loss2:0.006943	Discrepancy:0.001492	Resample Pool Num:33
Train Epoch:106 [batch_index:30/78]	Loss1:0.006446	Loss2:0.005357	Discrepancy:0.001740	Resample Pool Num:37
Train Epoch:106 [batch_index:40/78]	Loss1:0.005161	Loss2:0.005228	Discrepancy:0.001596	Resample Pool Num:31
Train Epoch:106 [batch_index:50/78]	Loss1:0.007670	Loss2:0.007358	Discrepancy:0.001853	Resample Pool Num:30
Train Epoch:106 [batch_index:60/78]	Loss1:0.007653	Loss2:0.007926	Discrepancy:0.001260	Resample Pool Num:36
